Date,State,Company,Stock_Price,Volume,Market_Cap,P_E_Ratio,EPS,Revenue,Profit,Debt,Equity,Dividend_Yield,Sector,Open_Price,Close_Price,High_Price,Low_Price,Trading_Day,Exchange
2022-04-25,,Apple,1312.4700994820007,170357.0,18627515018.42724,88.75907847725287,7.238728042014913,8877204608.291346,1537317229.8472636,718847161.76916,,3.33646090864004,Tech,316.64923266127016,1112.0529798179575,1190.7800934886645,56.29134323911217,Yes,NASDAQ
2022-04-26,California,Tesla,1199.2624791532453,,517489276926.49896,42.49270835524485,46.23922051212539,2525222748.5789857,2797020283.6678863,,,4.782035435549584,Tech,1139.7706812129989,57.782234068835805,405.5092805501499,,Yes,NYSE
2022-04-27,Florida,,959.6269558814831,781445.0,530043108031.96216,70.2245577471045,5.290221468825508,3738160450.809109,4663668078.874766,395020931.56758773,3836040199.4400263,3.3027802230060592,Healthcare,,270.19015337987514,1038.881737462149,983.1903808687258,Yes,NASDAQ
2022-04-28,New York,Google,1137.8853577113214,,401481252992.7825,44.576261639498874,19.446562490241266,8460818134.334145,1529359954.1634123,517323675.13299924,4953375188.870819,2.9104796614127086,Energy,1097.835887392259,79.51728664592144,,,Yes,NYSE
,Illinois,Google,270.47042276551315,203918.0,,66.61006754829927,11.38234976197194,,243232495.42922497,839029701.7994859,269617691.5307479,4.237797458327488,,783.654054544202,1489.6729048049929,558.1219645001152,,No,NYSE
2022-04-30,California,Amazon,714.5692121519844,299451.0,682043125561.9298,34.39608474210091,42.351427320796994,7516412320.069122,3378171275.716732,,1370252825.7810664,3.1603655528351786,Finance,623.5311842197193,1152.9057605111323,92.79249351760558,988.782735468838,,NASDAQ_
2022-05-01,Texas,Microsoft,559.2681116557324,,208582674240.04907,62.589214092981535,15.497468229686955,2140786494.3117123,3934226988.457386,369423134.6045777,3706347156.1467147,0.8278063515440048,Energy!,622.2818821056753,591.6606917325703,,434.62399871872697,No,NASDAQ
2022-05-02,California,Amazon,185.97596307267392,414083.0,799149613509.6344,54.75705717252074,49.595484808817986,7165182143.462422,4789347012.531893,653467344.2338787,4611256281.281752,1.5737434972923143,Tech,1114.0226352162488,276.6131553103248,252.27918810794128,1051.0508472123925,No,
2022-05-03,Texas,Apple,754.8892035616399,843955.0,803234123606.7043,7.325625252253996,2.0269686200513193,2276878175.839083,789088605.0406265,576953216.8075894,,3.6668014134220224,Tech,771.9502187451634,181.05570206500346,209.5650224930651,1062.0245980605705,No,
2022-05-04,Florida,Microsoft,1385.0724929968212,924882.0,415846176135.2477,80.1167758558808,6.501010945882036,,1960760411.5882375,126140003.69151165,146478.9483261634,3.6919119151351003,Tech,540.728900134844,821.2654407988223,1134.723612313578,238.8240250034056,No,NYSE
2022-05-05,New York,Apple,108.085722623507,741045.0,284264462898.738,6.130294063289783,11.309474943812544,5599301675.111246,,234935207.12930065,1281287522.0183132,4.935043751544796,Healthcare,956.9310423877163,1465.0424113888382,477.53353951569034,1014.3801867666572,Yes,NASDAQ
2022-05-06,California,Amazon,,108669.0,284594303409.1225,32.84981451406367,40.57419140598795,,4034376279.2050705,341188200.48304296,4263908105.2901435,3.134874392011533,Finance,1263.6663277293744,1028.1858697537577,996.1391717209922,533.6724134365361,No,NASDAQ
2022-05-07,Illinois,Microsoft!,350.93435749827,733318.0,482809032672.2139,5.562786218130225,43.938008732294385,,3124016057.098579,195563858.02286658,3835788795.4059105,4.497725940429527,Energy,139.18767469400854,579.4506339751578,111.56038180177737,300.2626508093097,Yes,
2022-05-08,Florida,Amazon,395.31264781525965,159998.0,,40.73913426304383,3.6654238924101756,2507309144.4356537,,150218832.44544253,1701453283.0980682,,Energy,1459.5985887685845,776.233911194358,478.8234003133067,775.5237875219726,No,
2022-05-09,California,Microsoft,1367.2301002250942,628503.0,359509822302.8649,11.000250175593234,1.7197610739375928,1398266854.983979,1420248049.724823,58291950.35327401,10156120.600744197,2.831111724053242,Healthcare,190.14531239376126,1498.4098835122052,389.51204028205666,705.8301916676457,No,
2022-05-10,Illinois_,Amazon,,623995.0,610433302112.2938,91.78354184896791,37.25338716951851,3902316982.0019593,,,2773573234.1945405,,Finance,792.0202750192315,802.2110318824532,451.4767400109261,1172.1184760398955,Yes,NASDAQ
2022-05-11,California,Google,,407396.0,,,6.754265137005311,,4609276183.56217,289014523.6230572,,1.4362211758909775,Energy,862.3038388548043,,326.5407652440092,172.54748828376688,Yes,NASDAQ
2022-05-12,nan_,Amazon,1152.8346815601594,618125.0,305218665962.23193,48.652098612118955,6.736629495024495,7329489674.0460615,864740280.0457628,290391571.8731728,3728070081.606368,0.774383018971046,Healthcare,,73.7244922858477,945.9782305983637,1195.1422398060822,No,
2022-05-13,California_,,274.0136958071424,905502.0,25834656399.87837,38.235772428631215,1.2160900712720206,1087981087.3018837,2864475717.239414,206307514.61641243,2231803686.946692,,Finance,1377.6109418756353,1095.3965359395502,,,,NASDAQ
2022-05-14,California,Amazon,756.5347634450736,955435.0,4910191629.655248,64.6130846491678,2.585413091412751,,2921798649.7688665,475449832.1266966,3393041755.0460305,3.9611808362213443,,733.6272620741162,,265.27496120072743,350.81559071463977,No_,NYSE
2022-05-15,California,Microsoft,673.4785604755366,,227980470154.17245,79.51877107872936,13.257405383914907,458002541.5612363,1848090245.4322248,514290543.72558016,4261558918.5584626,0.42350407340657814,Energy,257.5247459675703,1043.7282947631165,1124.6616776913988,798.0290715780229,Yes,NASDAQ
2022-05-16,Florida_,Microsoft,,246847.0,406999880514.19446,66.57394058965289,3.343773921599235,2020976355.386602,1762657053.1811752,208360530.48921752,2678845421.6125646,3.001693291845422,Energy!,1081.8379841292676,877.3222794233066,412.56594057501195,721.6031700325155,Yes,NYSE
2022-05-17,California,,1499.358669713136,,851409906194.6982,76.07967624753712,18.50706667379785,7919857954.654064,3342975233.9495425,608609480.8298641,1679844108.087389,,Finance,1011.9363006017843,114.05632555040096,460.23762862436985,1483.84551336437,No,NASDAQ
2022-05-18,Illinois,Tesla,1165.7008964189683,867304.0,798685758687.495,91.06749803337975,41.65547405824472,7428023634.43784,1941550059.9649003,723027659.5977896,3847740775.7216434,2.177662207736231,Energy,1446.155076183099,266.86770646314756,1251.7720913232527,904.736884230537,Yes,NASDAQ
,Texas,Apple,,,267898097325.40192,87.03692050878573,16.383380840347474,4763784813.074715,1275651455.1506698,373902701.95685536,1326009680.1319122,4.8298850077582784,Healthcare,690.198670797235,1387.2643419860613,1356.6905771432284,524.7816131080251,No,
2022-05-20,Texas,Microsoft,1249.9519257973682,875168.0,245295902541.31503,69.0355530116011,36.41892471271064,500777168.06044054,1995718598.8299146,,4457604928.65056,0.9757213492344324,Finance,438.304161088901,387.7412621323191,1245.8966545292137,1355.215859388779,Yes,NYSE
2022-05-21,California,Google,297.5271268030963,,228094748998.95743,,4.7861072450684015,6099327522.9513235,4038329622.119963,502351674.9739298,357231090.9000056,0.17008274423016168,Energy,136.99130912813,1489.7590405240655,264.25608950884725,,No,NYSE
2022-05-22,Florida,Microsoft,,,339898103188.33813,65.58177084898324,33.00282185223269,4067834315.63701,4832395627.810414,195628843.51626655,4177359658.6786127,2.136016694890213,Energy,1113.0262113663907,1035.4033023721945,1498.9380708899537,446.9746710230206,No_,NASDAQ_
2022-05-23,Florida,Tesla,346.45014007319594,147025.0,498700520842.1237,53.07789409534854,15.905684444546006,3165964973.8294997,3179787557.2461786,730037987.6757003,457869480.78202826,2.888477938450775,Healthcare,,694.3140106829676,1024.625351434434,766.8391030383461,No,NASDAQ
2022-05-24,Illinois,Google,543.5967563656766,760940.0,439229104259.5439,73.1358269459899,37.5126686469822,,3910527917.2979836,801472882.5212649,280779288.35103774,1.4875886751569734,Energy,,,790.4695012340209,1374.1034374859646,Yes,NYSE
2022-05-25,California,Tesla,790.3420983163618,957011.0,,84.12850659732692,6.898975501413455,4366709007.455062,2664171024.0769196,648828236.2756089,1816348361.0470695,,Energy,1082.6392207152671,1202.7299749453105,1434.5200412424817,1077.345670125316,No,NYSE
2022-05-26,Texas,Google,941.9372537847397,513177.0,131320958533.67442,75.55854223270966,44.90438055044765,925118583.4313332,3124153228.15298,323963638.1682742,4782751117.438693,4.767009731259936,Energy,1403.0841459104133,671.999365398108,1235.2015733685605,1032.3506624276292,No,NASDAQ
2022-05-27,Florida,Amazon,1370.3782899609116,880401.0,13565234673.709188,85.4233111463221,12.204602424607035,9159588754.652931,4940434475.017125,926799815.1598603,,1.558853937080602,Tech,,149.4598097876663,1053.0274074616682,,Yes,NASDAQ
2022-05-28,California,,789.2883138481636,616781.0,154809275427.83734,11.067305467397265,17.721575884730704,7785152501.434337,2192150481.6230874,455412852.1563248,1010432297.7807,1.5471351559964541,Healthcare,671.2251591373944,1309.0416330750263,1265.6760102990932,,No,NYSE
,Florida,,776.8496847073076,793955.0,705651013823.9241,8.003903632559076,47.51401746982028,564725534.7142339,331366859.3013043,265951897.53655934,743272914.5547646,2.4138394894047717,Healthcare,267.92776938545177,1159.3079004695946,608.926545752993,,,NYSE
2022-05-30,Florida,Tesla,122.85236424332409,218995.0,,29.557553931461424,28.96626975056986,5251113638.036765,4785038888.404991,,1764831362.4407325,2.5765816794567717,Tech,333.98362650973235,1196.5655140715362,,329.50493150724355,,NYSE
2022-05-31,Texas_,Apple,100.62175135152452,713550.0,469133208311.3883,90.56327799031969,18.351998796254797,834692251.4233843,,692105884.399019,1685500495.7212808,0.006829629375426083,Healthcare,511.6440735128592,1130.0451624520554,326.3410271581637,307.02451580432216,Yes,NASDAQ
2022-06-01,,Tesla,849.1819447787395,966265.0,591709847774.3214,83.24762884347751,47.48514713697822,8373061300.725791,1991612008.2810702,845947192.4806833,3797988454.401599,3.079375656024199,Energy,787.8988622460956,449.84400959822017,1482.6009211372982,575.1368484975355,,NASDAQ
2022-06-02,Illinois,Tesla,685.3589892100995,294313.0,886954061928.7755,69.8590932905546,16.520963102812598,6130526596.558666,4911977028.608481,356639841.7329443,2220050703.831556,4.986786743323554,Energy,,1295.3262935205394,,1283.8916792539571,No,NYSE_
2022-06-03,Illinois,Tesla,1266.811572721433,570929.0,888966243295.026,71.57207340677301,4.83404856249147,,1727744198.1680958,232701183.56477377,3899439940.313993,1.4600402473522829,Energy,487.49091419009176,53.23720205895769,,1085.9586124702291,Yes,NYSE
2022-06-04,Texas,Apple,282.9853978321755,155062.0,745987999947.6776,74.03369457953019,49.84275950418505,208392686.71920148,1860663768.0205426,626530482.5220213,3743590613.815527,3.1540502313326457,Healthcare,496.30107870522727,394.05060365644135,640.6428267699993,871.3863471220153,,NASDAQ
2022-06-05,Florida,Tesla,86.20891006972192,554949.0,36121835056.45292,94.54725654605096,13.4654615358898,316778540.45205975,3048695792.814285,921222978.5962749,2891594319.586604,0.023108275170033443,Healthcare,55.92419969883356,117.51141829508376,,78.19878434327376,Yes,NASDAQ
2022-06-06,California,Apple,701.1062134986826,669779.0,575495348666.3295,84.05815946921797,42.57776665011041,5074147355.176232,,183375034.22306567,4167577147.498301,3.021633061484491,Finance,563.5446725162694,210.36486216999202,611.7081042305728,391.9133117070065,No,NASDAQ
2022-06-07,,Tesla,394.34390729077336,801889.0,786796887360.6749,64.22208676756952,,7344000413.289062,3492887568.505151,,978319167.9888803,,Tech,218.42069012277355,821.9497494003829,905.5073760928451,1215.0952166973534,No,
2022-06-08,Texas,Microsoft,121.9408413413143,855032.0,18270756718.599846,68.24296634942834,36.594563191691165,1209283672.8882575,764336234.7221346,,809136297.2530005,2.6514657673233684,Healthcare,673.0815005104643,104.02147541449989,1178.2954827451526,401.60570497211705,No,NYSE
2022-06-09,Illinois,Tesla,1100.667515929062,628907.0,550134929042.9216,25.305324895806585,26.270024784165376,2213619375.08366,,799532552.7116956,3753276227.4874907,2.7195248374619183,Finance,334.9782692354362,313.0025191655503,218.88717427954595,1108.9207859268736,Yes,
2022-06-10,Florida,Google,211.80984993800882,339246.0,857906381640.2434,67.44528838984589,49.04723725867747,3273272191.750153,,505590595.6583136,1224060831.070262,0.8847648464992686,Tech,1242.0656475551343,387.4732137167002,567.3394844859899,317.7196841483318,No,NASDAQ_
2022-06-11,Illinois,Tesla,932.063275011269,,474627973766.4247,45.34450617975356,27.686234769010735,2181549743.8294687,2777512862.603766,377390041.5247891,14071639.663541265,,,166.76176152204414,1000.2412674489714,840.1585760153405,929.23295938907,No,NASDAQ
2022-06-12,California,Amazon,457.5221377419893,98064.0,,,1.348256079353621,3913974290.3088994,533364682.64149016,,4559809647.205826,2.7773481050516953,Energy,1305.2076255563902,,534.2966738278454,960.9064817157275,Yes,NYSE
2022-06-13,Illinois,Tesla,301.56927301478197,707014.0,12002344977.271852,,30.233511682241986,5596590442.644997,4820884888.029642,,,1.350972297484971,Energy,891.7635925106675,714.6981584304145,,1140.3510272453984,Yes,NYSE
2022-06-14,Illinois,Google,600.6397082330103,400346.0,417219401376.3368,53.47347448129884,7.351291171197639,6849682545.664851,2866475959.369658,320319705.19714403,2224743996.2699027,4.686907732827162,Finance,715.0289616376184,1164.2272036735556,458.41292989493263,685.5964812986779,No,NYSE
2022-06-15,New York,Google,1212.0963755232829,631011.0,155853658749.3378,,39.947191672576146,9637788046.890078,755259858.9853808,460802060.1808724,,0.06386855002028013,Finance,847.1263594961698,712.246047507786,380.2981416235742,967.378313673935,Yes,NASDAQ_
2022-06-16,New York,Apple!,618.5356865116304,134114.0,664786206436.1663,,42.84275300484596,,1557281477.409062,229477686.63385284,1666725332.4031177,,Energy,595.3582373076205,555.3086772311672,1280.9116157056644,756.1061936444132,No,NASDAQ
2022-06-17,New York,Microsoft!,1138.6159913560307,857566.0,709090465641.2478,,24.156466587856244,5701699621.314316,4001191046.24442,183491122.67098904,,,Energy,235.03726223832035,1445.5540161262825,1389.349237630859,1423.6401658275538,Yes_,
2022-06-18,Illinois,Tesla,231.95513035876849,830414.0,178701915665.16797,47.559568193542475,39.1827507069097,7341766414.507091,2616205316.174873,777912353.3779359,343194582.70815974,,Tech,1160.525732886481,62.02529868489265,1065.2456998266757,806.7270541768357,Yes,
2022-06-19,Texas,Apple,1170.5185585143647,492638.0,888644755235.9604,16.47405463109498,7.341025700532096,9508771174.049654,940822927.8979234,,3204776858.4927387,1.457548747227908,Tech,1395.4718056398026,492.81985010930657,93.49929350936125,353.9169305358724,No,NYSE
2022-06-20,Illinois,Microsoft,393.55332111464054,852617.0,442465937133.94696,45.48095148892405,24.65470150812874,835635973.4695069,514334575.41181767,,,1.606260881316766,Healthcare,1427.5980535238039,933.6194387505984,1190.0381329370528,1018.4441962510227,No,NASDAQ
2022-06-21,,Tesla,1032.2200383388654,558765.0,,32.31757835998786,19.757818808060176,57341963.85442997,2153928983.7462,,2345682626.8767576,0.07583107305450698,Energy,1022.5316840229794,1185.0733922765676,821.3127696172796,845.2776259021996,No,
2022-06-22,Texas,Amazon,870.3832545194447,639449.0,764487346471.326,20.230444779858768,,298967837.53210306,,995049218.535375,3774866278.494673,3.6492254435595113,Tech,645.0037684491675,1233.798784399918,1149.259627431229,1215.5527709692126,Yes,
2022-06-23,New York,Tesla,1397.2598399569467,840141.0,790184525516.7561,31.80478048343323,2.319411721277683,5633930274.367266,3279621170.674619,197421684.04947013,4634559298.353059,3.5539920540035923,Finance,743.6219453009198,116.80604119000009,684.140641811103,306.5218165102032,No_,
2022-06-24,Florida,Google,611.6176510642053,685076.0,639656177192.792,27.15891067030724,37.6309296286065,7628571419.6000395,4626242410.057132,93068694.71357474,3719995104.006355,3.2717910020361107,Tech,,1078.2414805585024,109.85877658835378,428.362423877162,Yes,NASDAQ
2022-06-25,California,Google,145.93952380993863,341281.0,,74.73698544555842,,,1238726655.8422165,,1546903398.994842,4.389753402920039,Energy,1243.4551489371045,1094.3677830341346,,1386.362205726697,No,NASDAQ
2022-06-26,New York,Amazon,77.7754540493167,823450.0,737635599058.6406,7.923641934620209,32.857928724755226,5452846508.101459,4276184143.0208974,835434462.9237282,2809275688.9585404,4.50633790279217,Tech,,360.41516111158876,693.9863141666535,1398.5378642071291,No,NASDAQ
,New York,Apple,1248.944913410492,140133.0,882323531489.7635,63.65896105175602,1.0210155544432167,5164146819.166821,4602317846.028158,437832533.4272375,4558026428.94633,2.782221597126277,Energy,,213.52379128163344,1317.3630685406074,691.2723113885919,No,NASDAQ
2022-06-28,Florida,Microsoft,810.8666746090767,664969.0,434454160436.99396,77.26282749224262,41.611214381460805,948614145.0286037,4510022797.0895605,,2245543717.6399155,3.4241174603353137,Tech,520.1946246493887,1137.0449286581882,1120.3000083910697,119.23921407172332,Yes,NYSE
2022-06-29,California,Tesla,1174.1038751606764,,747849530971.343,50.66872836455245,8.817511548166687,3216561053.9762654,4760391441.994183,874783885.3670857,3408524304.729083,0.05499200535229898,Healthcare,819.7466742244461,,571.3645342778236,494.5048495076416,No,
2022-06-30,Illinois,Google,389.9171200166963,766710.0,999751811865.6154,93.49867310075226,25.823324051251824,195332116.6678376,4210558899.7841635,,2327627074.1718497,4.231715294375993,Healthcare,1443.9746100516397,52.427015921331986,1099.918841686537,408.3278489108533,Yes,NYSE
2022-07-01,Illinois,Apple,550.3714309941889,346165.0,725206266322.0996,,13.148495896008205,1107946182.3763022,2967470678.382811,806436032.351389,606808650.2861167,4.082067120647488,Finance,1410.3884273671347,374.1802751864485,768.0524692018196,,No,NYSE
2022-07-02,New York,Amazon!,93.65061470641245,415021.0,115069596456.89503,76.05274687458464,36.16009538284732,8118770370.874868,2049289508.9413385,248393651.17654002,293082319.6177884,0.10124309211747451,Finance,1058.8303798152365,95.0486127836532,339.19373077634043,510.810897373952,,NYSE
2022-07-03,California,Google,,271001.0,518800403706.7538,23.708681306882674,16.13541989946709,8294305558.985941,2458489761.390253,,4761374570.747473,2.7141260837085914,Energy,520.6122819887627,411.32069570648645,658.8351631883216,1252.0388985860586,Yes,NASDAQ
2022-07-04,New York,Amazon,1018.4084647161794,667980.0,587760443451.7849,78.84307970471198,36.25799876005703,8019661254.130652,4363073613.170439,744951732.5729642,3062747612.928136,4.533277852186347,Energy,367.6007981168051,535.7783943811403,372.71547203753653,,Yes,
2022-07-05,Texas,Tesla,1403.147377250994,533465.0,175036464396.31958,84.04899992789592,,7268459590.881413,1507061747.2481706,489404190.0950445,519164184.12114567,0.9069399351564023,Energy,166.2078652336391,443.53023133002966,57.21595391064681,984.7161875916725,Yes,NYSE
2022-07-06,New York,Microsoft,434.96979077215485,424327.0,962928742543.8595,,37.64840723769442,7933335151.152617,796392545.5360378,,4287207048.4933434,1.7632246077854907,Tech,1077.5488868721088,1383.9087474099044,,,,NASDAQ
2022-07-07,New York,Google,936.6222362772082,252842.0,176404197856.9817,25.269491463132265,1.6272142672115215,6710152430.353914,704182008.7471625,242873984.70121962,2613513413.240415,1.6552683925934053,Tech,780.0035063029518,387.1727737086627,353.805922566963,1007.9085341691122,No,NASDAQ
,Illinois,Google,1033.8249540243248,351722.0,178380361793.50955,41.57981452434358,14.237235635155036,6698663554.82407,4134990350.0640116,972592277.7978822,3859683367.988142,1.7797023769987574,Tech,879.8171562191731,727.9254930282469,56.28851759600719,804.8622867461261,Yes,
2022-07-09,,Tesla,510.4470653735032,615229.0,915251970836.5804,75.26275705501303,24.98181197136992,6673950613.120588,3807452283.081856,151098016.1153635,633868302.5075128,0.20943015227551043,Finance,734.9686521923198,1438.270011073868,1186.691783745316,936.1009060092143,No,NASDAQ
2022-07-10,Illinois,Apple,1279.7583907726637,783409.0,465740227688.5494,44.67570555752676,2.3484731377943016,5140913853.992363,2488276940.6976027,726108148.6025207,4534561468.104748,1.395088418826832,Energy,750.2723286814922,1324.839262486822,161.62816034773564,1225.2167517287808,Yes_,
2022-07-11,Texas,,1423.3841212053594,537114.0,,,9.383099662426805,3634108987.4149795,1374429653.3179564,478070504.828873,2952718144.86616,1.4742815635011781,Tech,878.3467478471996,498.42478807250393,701.1356572113791,1187.085329098153,,NASDAQ
2022-07-12,Illinois,,1333.0399206592062,670250.0,598589312438.5901,15.788631392866076,46.733395383896045,7302222466.349388,3388098116.3955026,748626799.3862045,3691329577.67713,4.329360242447955,Finance,1375.6799089552546,,,100.2067969086951,No,NYSE
2022-07-13,California,Microsoft,1121.6471151120902,345572.0,602224522284.4148,81.57111249640602,48.844029832491444,2987161489.853829,192261643.8526058,661147129.8202786,156995302.11546323,1.7605800356585126,Healthcare,92.58113422866916,910.3276336387022,313.0417700930381,94.13297681909785,Yes,
2022-07-14,,Google,452.3237856011834,511283.0,65436257927.87524,29.054710756023955,37.01352237478523,5429478412.644714,,439223273.8352705,1576592970.5049958,2.236083699467757,Energy,1212.3733303810855,1380.9011335936334,1451.9593344792022,1266.4699785172124,No_,NASDAQ
2022-07-15,California,,458.34326105316603,,972549973138.0283,28.648253832886404,12.684782525783952,,1992186001.1804442,353975433.6005988,1337300327.4356189,1.9036902994019433,Healthcare,,64.4997034109148,925.4137271439446,,Yes,
2022-07-16,California,Amazon,1446.872464646755,714391.0,544485935329.281,61.08619169436677,13.099820527254852,2766946148.659918,4889300383.096461,754383818.4306899,4747980016.939825,,Finance,1130.1401875603497,,1229.593916301012,1438.2696361403287,No,NASDAQ
2022-07-17,Illinois,Google,64.91251910675344,513656.0,560235926457.5845,11.661214345964018,,9746924514.60418,2537850489.527719,323208892.13920045,926774310.5447923,4.95178378862812,Energy,1425.3631774043167,1282.1744552252246,769.4038079906778,675.8078155288898,,NYSE
2022-07-18,Florida,Microsoft,1088.2724612011095,506350.0,520595299087.8921,,5.968220868275218,2588257700.372993,2761383535.4760942,787792702.9405596,3535287928.3977914,4.129125953523654,Tech,,645.1814686608251,1098.077280190724,306.2756410238285,No,NASDAQ
2022-07-19,Florida,Apple,1074.0569357051302,338164.0,611121047864.9753,29.79772320287768,47.420638083475296,3093621344.166577,3561842080.9477515,679875082.0258187,213863413.39269018,2.704601535136834,Finance,179.85422327850844,1094.0795690689117,1456.1798520520492,736.1906229623232,Yes,NYSE
2022-07-20,Florida,Amazon,952.8998343772063,530783.0,,56.11641731980816,,1616713430.0789244,2422743951.780121,577711403.3161455,988500660.0626234,2.381822471945857,Healthcare,,,555.1878500144971,682.9892465442085,No,
2022-07-21,Texas,Amazon,1485.6578268259555,29481.0,287954106626.86597,91.22355669139658,49.98181770872964,8229983272.5175905,,368864004.81380713,1693052911.5363386,3.2462736273150457,Healthcare,372.0346051132158,347.91512896403253,781.1825864294209,799.9072030858487,No_,NYSE
2022-07-22,,Apple,502.2251818574016,667627.0,511827750706.3366,85.41134174919415,24.837116385592775,5866307416.14434,2686435504.9575853,205160849.63059828,3972549788.788921,1.6321557426161908,Healthcare,1125.6816553173683,701.9120313321257,796.0785031034095,1221.5234891215773,No,NYSE
2022-07-23,Florida,Microsoft,542.9592025002098,,806879168908.816,51.59241369249267,,6130779525.467384,4721349927.566513,,,0.2514143517723927,,139.69436350142018,870.9707335783744,1488.392483670001,1000.5967825083253,,NYSE
2022-07-24,Texas,Tesla,164.46213427250555,762062.0,50814711917.68468,8.519939400881814,0.20898631582730592,8205793556.579179,2049613949.7435422,91440092.24786386,4763014048.529635,2.021584068073436,Finance,123.85369079081397,1087.42125610393,387.99376226870896,318.6492247290935,No,NYSE
2022-07-25,New York,Apple,,138815.0,603800808008.0258,55.84900978978437,44.44844559710693,,3398236810.9028654,970545201.9301442,4583845836.584157,4.9198878870393035,Energy,1055.732462001562,,1029.1958874512643,1114.992021714839,Yes,NYSE
2022-07-26,New York,Microsoft,428.52036304052973,973304.0,806971364363.8076,71.95558199290308,13.573102034550963,,4890173141.009536,978750039.824026,407664823.76557726,0.9117340293886139,Energy,857.2435430702344,1151.9031561957654,250.4330337607539,908.2495092537258,Yes,NYSE
,Texas,Apple,547.9107181575841,628763.0,157760354765.18994,37.220630589878205,33.43004355294846,1984855234.5750456,4149628572.6861544,130309593.69654286,4149355623.951265,2.6385264607648615,Healthcare,655.762940022645,91.05162770858374,1394.2566214786596,888.5505592796379,Yes,NYSE
2022-07-28,Texas,Apple,1260.1290958706602,705133.0,16007519438.58573,15.551013811757196,40.33712851160012,7326465594.801131,3295204762.00331,104024929.440005,2255922780.34213,0.042606981607893335,Finance,,,,1033.4724795316708,No,NASDAQ
2022-07-29,Illinois,Google,1406.4525446148689,320186.0,313400581846.3166,31.463955554537645,8.290972253894202,6141537429.470013,3680008842.003739,412775455.4103218,4329443865.039595,0.610157575892924,,1116.1094636545265,,,,Yes,NYSE
2022-07-30,Illinois,Microsoft,319.31295440751916,50476.0,588555563022.8685,78.30094212444233,22.181223118328525,2064182446.9423068,4682422591.760573,963686903.933276,,2.9359585023355854,Finance,200.03349042483,882.0995169877009,1348.100239292286,713.3949176902354,Yes,NASDAQ
2022-07-31,New York,Tesla!,590.1379507525255,748465.0,139144890231.34296,38.368164066916194,24.742413438530978,1451508881.0095952,4798764546.791343,400370868.1411899,4113863230.6265273,1.4870696475391747,Tech,852.2653031723667,590.8010084815215,857.809372551014,,No,NASDAQ
2022-08-01,,Google,1396.5143150673214,291696.0,426696248601.513,82.13824161514246,15.674761320426306,1207752364.314566,4844843754.796947,363865728.22149163,798296630.7519715,4.528422432303124,,1245.4044077257427,1085.3380111510128,1038.9105432953877,,No_,NASDAQ
2022-08-02,New York,Apple,139.6222679993728,,552769175876.9037,35.354537921710204,24.139615903476177,,3128245576.8497896,703614700.4928713,1669274766.1837041,,Healthcare,575.5222973385529,,1063.1449280419201,377.36206710522634,No,NYSE
2022-08-03,Florida,Apple,183.92276576149885,439988.0,599284211662.5598,20.537728649312722,15.945528317001367,2186330.463589226,1923619778.1611962,178813363.47156754,144339116.61007935,1.0401679856552626,Finance,1156.3760820528266,,717.6971940877002,770.7223466452632,No_,
2022-08-04,nan_,Apple!,286.04693434903254,962234.0,275137309279.37476,46.405594153792784,18.101312478254943,184175106.69283378,665852329.4686041,363387151.22539407,618728068.126874,2.7279588464235176,Healthcare,1275.8602167624383,1299.328022254506,680.515458588864,714.3500717344292,,NASDAQ
2022-08-05,,Microsoft,913.0586094839684,685308.0,400629606350.3051,47.9660786674682,33.499625817266676,3896141803.1253266,1927801451.9018805,291378315.5298603,2228684854.473372,3.9748681758798132,Energy,1240.3473281391941,197.75503609287713,319.97291751830716,107.85974238636803,Yes,NYSE
2022-08-06,California_,Microsoft,268.18479295869633,208383.0,778560889838.4911,6.5302807621870125,31.666404088419355,6913807292.897347,4714782978.132622,601574469.1683631,4091709844.338788,0.09709848098697405,,993.0167828794987,486.4837500844113,606.6761127267533,1259.9360518148085,Yes,NYSE
2022-08-07,California,Google,1453.7107531035635,70093.0,941273479426.5648,16.119281907100984,11.69005971729651,6950698725.597542,4448996423.253889,162836610.9255424,3868371489.8481126,,,1090.149551674865,767.9391020441004,1486.5975637910544,597.2039347107153,Yes,NASDAQ
2022-08-08,Texas,Tesla,697.7360645248546,594411.0,862018450787.139,22.567971783417658,44.88439595129169,4301752617.803298,,548746385.4806757,1176565279.1053884,3.867132783635731,Tech,1192.1290120364324,1439.9769763843265,441.29928682180457,155.39938814175275,Yes,NASDAQ
2022-08-09,Illinois,Google,777.2010425077412,17535.0,564719218231.6985,15.790795150974114,43.15314842900239,,2685082732.240961,857560835.2778512,758537076.3014979,0.5179432731601458,Healthcare,1113.8784987715665,154.34691010863784,1155.5393175803506,713.953690760898,No,NASDAQ
2022-08-10,Florida,nan!,407.6549929178394,329634.0,410882510141.0026,37.44497716502956,25.503257003828587,5211440699.621675,1544670855.939888,514219129.6529311,1946378388.5625522,4.513992594665727,,704.9362353155391,538.7623604780138,136.0538315821262,284.1471688328161,Yes,NASDAQ
2022-08-11,California,Apple,732.8923660303635,,333623657757.0468,96.6391712836167,,9769337236.556356,2272593999.5634003,683528267.4363754,4416353409.229702,,Tech!,280.7253671643356,1392.5413029026272,727.8297562411044,1071.4009012202641,No,NASDAQ
